Country name,Geographical code,Household unique ID,Enumeration Area,Household unique identifier,urbrur,loc5,loc7,Survey month,Survey year,Adult equivalent scale,Total number of residents excluding household help,"Weights from sampling, used in weighting statistics calculated from individual l","WTA_S multiplied by HHSIZE, normally used in weighting statistics calculated fro",RECODE of urbrur (Urban/Rural),Total value of foods other than purchased,(sum) FD_P_CER,(sum) FD_P_MEAT,(sum) FD_P_VEG,(sum) FD_P_FRUIT,(sum) FD_P_PULS,(sum) FD_P_STAR,Total value of nonalcoholic beverages other than purchased,"Total expenditure on purchased food excluding beverages, tobacco, catering and r",Total expenditure on purchased non-alcoholic beverages,Food expenditure at restaurants,Recall period in weeks,"Total food expenditure, sum of variables prefixed fd",_merge
Ghana,Western,70009/11,70009,11,Urban ,Other Urban ,Urban Coastal,5,2017,1,1,420.7649136,420.7649231,Urban,0,0,0,0,0,0,0,0,680.3599949,226.2999954,0,0.714285731,906.6599731,matched (3)
Ghana,Western,70009/12,70009,12,Urban ,Other Urban ,Urban Coastal,5,2017,3.729999959,5,420.7649136,2103.824463,Urban,0,0,0,0,0,0,0,0,4839.899981,512.4600143,0,0.714285731,5352.359863,matched (3)
Ghana,Western,70009/14,70009,14,Urban ,Other Urban ,Urban Coastal,5,2017,4.449999988,6,420.7649136,2524.5896,Urban,0,0,0,0,0,0,0,0,4534.76,554.7999992,0,0.714285731,5089.55957,matched (3)
Ghana,Western,70009/15,70009,15,Urban ,Other Urban ,Urban Coastal,5,2017,4.560000002,6,420.7649136,2524.5896,Urban,0,0,0,0,0,0,0,0,3473.339939,394.2000122,0,0.714285731,3867.539795,matched (3)
Ghana,Western,70010/02,70010,2,Urban ,Other Urban ,Urban Coastal,9,2017,2.75999999,4,335.838466,1343.353882,Urban,0,0,0,0,0,0,0,0,8853.43998,737.3000145,3285,0.714285731,12875.74023,matched (3)
Ghana,Western,70010/03,70010,3,Urban ,Other Urban ,Urban Coastal,9,2017,0.660000026,1,335.838466,335.8384705,Urban,0,0,0,0,0,0,0,0,5289.579994,204.3999939,321.2000046,0.714285731,5815.180176,matched (3)
Ghana,Western,70010/04,70010,4,Urban ,Other Urban ,Urban Coastal,9,2017,3.210000038,4,335.838466,1343.353882,Urban,0,0,0,0,0,0,0,0,8054.820032,408.8000069,394.1999969,0.714285731,8857.820313,matched (3)
Ghana,Western,70010/05,70010,5,Urban ,Other Urban ,Urban Coastal,9,2017,2.210000038,3,335.838466,1007.515381,Urban,0,0,0,0,0,0,0,0,8145.339956,430.7000122,467.2000122,0.714285731,9043.240234,matched (3)
Ghana,Western,70010/06,70010,6,Urban ,Other Urban ,Urban Coastal,9,2017,2.970000029,4,335.838466,1343.353882,Urban,0,0,0,0,0,0,0,0,9399.480026,554.7999878,0,0.714285731,9954.280273,matched (3)
Ghana,Western,70010/07,70010,7,Urban ,Other Urban ,Urban Coastal,9,2017,5.209999979,7,335.838466,2350.869141,Urban,0,0,0,0,0,0,0,0,7916.119959,204.3999939,949,0.714285731,9069.519531,matched (3)
Ghana,Western,70010/08,70010,8,Urban ,Other Urban ,Urban Coastal,9,2017,2,2,335.838466,671.6769409,Urban,0,0,0,0,0,0,0,0,305.1400013,226.3000031,4219.399994,0.714285731,4750.839844,matched (3)
Ghana,Western,70010/09,70010,9,Urban ,Other Urban ,Urban Coastal,9,2017,1.420000017,2,335.838466,671.6769409,Urban,0,0,0,0,0,0,0,0,6986.100016,131.3999939,876,0.714285731,7993.5,matched (3)
Ghana,Western,70010/11,70010,11,Urban ,Other Urban ,Urban Coastal,9,2017,0.660000026,1,335.838466,335.8384705,Urban,0,0,0,0,0,0,0,0,7254.739983,248.2000008,700.8000031,0.714285731,8203.740234,matched (3)
Ghana,Western,70010/14,70010,14,Urban ,Other Urban ,Urban Coastal,9,2017,3.070000052,4,335.838466,1343.353882,Urban,0,0,0,0,0,0,0,0,6695.560034,262.7999992,613.2000122,0.714285731,7571.560059,matched (3)
Ghana,Western,70011/01,70011,1,Urban ,Other Urban ,Urban Coastal,3,2017,3,4,1043.190546,4172.762207,Urban,0,0,0,0,0,0,0,0,9117.69998,1547.600006,0,0.714285731,10665.2998,matched (3)
Ghana,Western,70011/02,70011,2,Urban ,Other Urban ,Urban Coastal,3,2017,5.549999952,6,1043.190546,6259.143066,Urban,0,0,0,0,0,0,0,0,2350.599983,131.3999939,0,0.714285731,2482,matched (3)
Ghana,Western,70011/04,70011,4,Urban ,Other Urban ,Urban Coastal,3,2017,3.329999983,5,1043.190546,5215.952637,Urban,0,0,0,0,0,0,0,0,7224.079981,1211.799988,0,0.714285731,8435.879883,matched (3)
Ghana,Western,70011/05,70011,5,Urban ,Other Urban ,Urban Coastal,3,2017,1.209999979,2,1043.190546,2086.381104,Urban,0,0,0,0,0,0,0,0,6797.75996,1051.199951,0,0.714285731,7848.959961,matched (3)
Ghana,Western,70011/06,70011,6,Urban ,Other Urban ,Urban Coastal,3,2017,3.930000007,5,1043.190546,5215.952637,Urban,0,0,0,0,0,0,0,0,3358.000023,459.8999939,0,0.714285731,3817.899902,matched (3)
Ghana,Western,70011/07,70011,7,Urban ,Other Urban ,Urban Coastal,3,2017,1.519999981,2,1043.190546,2086.381104,Urban,0,0,0,0,0,0,0,0,3941.999992,379.6000061,0,0.714285731,4321.600098,matched (3)
Ghana,Western,70011/08,70011,8,Urban ,Other Urban ,Urban Coastal,3,2017,3.840000033,5,1043.190546,5215.952637,Urban,0,0,0,0,0,0,0,0,5723.20002,657,0,0.714285731,6380.200195,matched (3)
Ghana,Western,70011/09,70011,9,Urban ,Other Urban ,Urban Coastal,3,2017,1,1,1043.190546,1043.190552,Urban,0,0,0,0,0,0,0,0,838.0400009,411.7200012,2890.799988,0.714285731,4140.560059,matched (3)
Ghana,Western,70011/10,70011,10,Urban ,Other Urban ,Urban Coastal,3,2017,3.589999974,5,1043.190546,5215.952637,Urban,0,0,0,0,0,0,0,0,10504.7,657,0,0.714285731,11161.7002,matched (3)
Ghana,Western,70011/11,70011,11,Urban ,Other Urban ,Urban Coastal,3,2017,1,1,1043.190546,1043.190552,Urban,0,0,0,0,0,0,0,0,1109.600004,211.6999969,1138.800003,0.714285731,2460.099854,matched (3)
Ghana,Western,70011/13,70011,13,Urban ,Other Urban ,Urban Coastal,3,2017,0.75999999,1,1043.190546,1043.190552,Urban,0,0,0,0,0,0,0,0,4124.499977,613.1999817,1343.199997,0.714285731,6080.900391,matched (3)
Ghana,Western,70011/14,70011,14,Urban ,Other Urban ,Urban Coastal,3,2017,3.519999981,5,1043.190546,5215.952637,Urban,0,0,0,0,0,0,0,0,5175.699986,350.3999939,0,0.714285731,5526.100098,matched (3)
Ghana,Western,70012/01,70012,1,Urban ,Other Urban ,Urban Coastal,6,2017,1.660000026,2,299.3646683,598.7293091,Urban,0,0,0,0,0,0,0,0,2747.720001,175.1999969,0,0.714285731,2922.919922,matched (3)
Ghana,Western,70012/02,70012,2,Urban ,Other Urban ,Urban Coastal,5,2017,1.550000012,2,299.3646683,598.7293091,Urban,0,0,0,0,0,0,0,0,4584.399971,438,0,0.714285731,5022.399902,matched (3)
Ghana,Western,70012/03,70012,3,Urban ,Other Urban ,Urban Coastal,6,2017,3.139999986,4,299.3646683,1197.458618,Urban,0,0,0,0,0,0,0,0,2924.380039,87.59999847,0,0.714285731,3011.980225,matched (3)
Ghana,Western,70012/05,70012,5,Urban ,Other Urban ,Urban Coastal,5,2017,1,1,299.3646683,299.3646545,Urban,0,0,0,0,0,0,0,0,0,0,0,0.714285731,0,matched (3)
Ghana,Western,70012/06,70012,6,Urban ,Other Urban ,Urban Coastal,5,2017,2.480000019,3,299.3646683,898.0939941,Urban,0,0,0,0,0,0,0,0,2700.999994,219,1109.600021,0.714285731,4029.600098,matched (3)
Ghana,Western,70012/07,70012,7,Urban ,Other Urban ,Urban Coastal,5,2017,3.549999952,4,299.3646683,1197.458618,Urban,0,0,0,0,0,0,0,0,3238.280001,219,423.3999939,0.714285731,3880.679932,matched (3)
Ghana,Western,70012/08,70012,8,Urban ,Other Urban ,Urban Coastal,5,2017,1.420000017,2,299.3646683,598.7293091,Urban,0,0,0,0,0,0,0,0,2409.000011,131.3999939,0,0.714285731,2540.399902,matched (3)
Ghana,Western,70012/10,70012,10,Urban ,Other Urban ,Urban Coastal,5,2017,1,1,299.3646683,299.3646545,Urban,0,0,0,0,0,0,0,0,438,219,2700.999985,0.714285731,3358,matched (3)
Ghana,Western,70012/11,70012,11,Urban ,Other Urban ,Urban Coastal,5,2017,3.899999976,6,299.3646683,1796.187988,Urban,0,0,0,0,0,0,0,0,2657.199993,175.1999969,146,0.714285731,2978.399902,matched (3)
Ghana,Western,70012/12,70012,12,Urban ,Other Urban ,Urban Coastal,5,2017,2.24000001,3,299.3646683,898.0939941,Urban,0,0,0,0,0,0,0,0,5343.60004,233.6000061,365,0.714285731,5942.200195,matched (3)
Ghana,Western,70012/13,70012,13,Urban ,Other Urban ,Urban Coastal,5,2017,0.790000021,1,299.3646683,299.3646545,Urban,0,0,0,0,0,0,0,0,744.5999985,0,1460,0.714285731,2204.600098,matched (3)
Ghana,Western,70012/14,70012,14,Urban ,Other Urban ,Urban Coastal,5,2017,1,1,299.3646683,299.3646545,Urban,0,0,0,0,0,0,0,0,2915.619909,175.1999969,1080.399994,0.714285731,4171.219727,matched (3)
Ghana,Western,70013/02,70013,2,Urban ,Other Urban ,Urban Coastal,7,2017,2.829999983,4,589.6593615,2358.637451,Urban,0,0,0,0,0,0,0,0,5549.460003,481.7999935,0,0.714285731,6031.259766,matched (3)
Ghana,Western,70013/03,70013,3,Urban ,Other Urban ,Urban Coastal,7,2017,1.019999981,2,589.6593615,1179.318726,Urban,0,0,0,0,0,0,0,0,1808.939993,262.7999992,1226.399994,0.714285731,3298.139893,matched (3)
Ghana,Western,70013/04,70013,4,Urban ,Other Urban ,Urban Coastal,7,2017,0.75999999,1,589.6593615,589.6593628,Urban,0,0,0,0,0,0,0,0,740.2199974,239.4399986,832.2000046,0.714285731,1811.859985,matched (3)
Ghana,Western,70013/05,70013,5,Urban ,Other Urban ,Urban Coastal,7,2017,2.449999988,3,589.6593615,1768.978027,Urban,0,0,0,0,0,0,0,0,2124.300007,452.6000137,846.7999878,0.714285731,3423.700195,matched (3)
Ghana,Western,70013/06,70013,6,Urban ,Other Urban ,Urban Coastal,7,2017,1.790000021,2,589.6593615,1179.318726,Urban,0,0,0,0,0,0,0,0,613.2000027,87.59999847,1043.899994,0.714285731,1744.699951,matched (3)
Ghana,Western,70013/07,70013,7,Urban ,Other Urban ,Urban Coastal,7,2017,2.829999983,4,589.6593615,2358.637451,Urban,0,0,0,0,0,0,0,0,3584.299999,87.59999847,365,0.714285731,4036.900146,matched (3)
Ghana,Western,70013/08,70013,8,Urban ,Other Urban ,Urban Coastal,7,2017,2.069999993,3,589.6593615,1768.978027,Urban,0,0,0,0,0,0,0,0,4245.679998,657,846.8000031,0.714285731,5749.47998,matched (3)
Ghana,Western,70013/09,70013,9,Urban ,Other Urban ,Urban Coastal,7,2017,4.449999988,6,589.6593615,3537.956055,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Western,70013/10,70013,10,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,589.6593615,589.6593628,Urban,0,0,0,0,0,0,0,0,540.2000122,0,335.7999878,0.714285731,876,matched (3)
Ghana,Western,70013/11,70013,11,Urban ,Other Urban ,Urban Coastal,7,2017,3.939999998,5,589.6593615,2948.296875,Urban,0,0,0,0,0,0,0,0,8511.799953,379.6000061,0,0.714285731,8891.399414,matched (3)
Ghana,Western,70013/12,70013,12,Urban ,Other Urban ,Urban Coastal,7,2017,2.519999981,3,589.6593615,1768.978027,Urban,0,0,0,0,0,0,0,0,5591.799988,321.1999969,1095,0.714285731,7008,matched (3)
Ghana,Western,70013/14,70013,14,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,589.6593615,589.6593628,Urban,0,0,0,0,0,0,0,0,73,21.89999962,43.79999924,0.714285731,138.6999969,matched (3)
Ghana,Western,70013/15,70013,15,Urban ,Other Urban ,Urban Coastal,7,2017,1.829999983,3,589.6593615,1768.978027,Urban,0,0,0,0,0,0,0,0,6204.999981,452.6000061,2555,0.714285731,9212.599609,matched (3)
Ghana,Western,70014/01,70014,1,Urban ,Other Urban ,Urban Coastal,4,2017,2.319999993,4,515.4531102,2061.8125,Urban,0,0,0,0,0,0,0,0,3871.91997,759.2000122,0,0.714285731,4631.120117,matched (3)
Ghana,Western,70014/02,70014,2,Urban ,Other Urban ,Urban Coastal,4,2017,2.519999981,3,515.4531102,1546.359375,Urban,0,0,0,0,0,0,0,0,5650.200039,511,365,0.714285731,6526.200195,matched (3)
Ghana,Western,70014/03,70014,3,Urban ,Other Urban ,Urban Coastal,4,2017,1,1,515.4531102,515.453125,Urban,0,0,0,0,0,0,0,0,657,80.1067276,6059,0.714285731,6796.106934,matched (3)
Ghana,Western,70014/05,70014,5,Urban ,Other Urban ,Urban Coastal,4,2017,4.109999955,6,515.4531102,3092.71875,Urban,0,0,0,0,0,0,0,0,7168.599981,700.7999878,0,0.714285731,7869.399902,matched (3)
Ghana,Western,70014/06,70014,6,Urban ,Other Urban ,Urban Coastal,4,2017,2.449999988,3,515.4531102,1546.359375,Urban,0,0,0,0,0,0,0,0,5255.999989,511,0,0.714285731,5767,matched (3)
Ghana,Western,70014/07,70014,7,Urban ,Other Urban ,Urban Coastal,4,2017,0.790000021,1,515.4531102,515.453125,Urban,0,0,0,0,0,0,0,0,3285.000008,357.7000122,657,0.714285731,4299.700195,matched (3)
Ghana,Western,70014/09,70014,9,Urban ,Other Urban ,Urban Coastal,4,2017,1,1,515.4531102,515.453125,Urban,0,0,0,0,0,0,0,0,1189.900002,277.3999939,2993,0.714285731,4460.299805,matched (3)
Ghana,Western,70014/11,70014,11,Urban ,Other Urban ,Urban Coastal,4,2017,3.789999962,4,515.4531102,2061.8125,Urban,0,0,0,0,0,0,0,0,2882.039986,175.1999969,292,0.714285731,3349.23999,matched (3)
Ghana,Western,70014/12,70014,12,Urban ,Other Urban ,Urban Coastal,4,2017,3.969999969,6,515.4531102,3092.71875,Urban,0,0,0,0,0,0,0,0,6511.600027,919.7999878,0,0.714285731,7431.399902,matched (3)
Ghana,Western,70014/13,70014,13,Urban ,Other Urban ,Urban Coastal,4,2017,2.449999988,3,515.4531102,1546.359375,Urban,0,0,0,0,0,0,0,0,0,0,0,0.714285731,0,matched (3)
Ghana,Western,70014/14,70014,14,Urban ,Other Urban ,Urban Coastal,4,2017,2.310000002,3,515.4531102,1546.359375,Urban,0,0,0,0,0,0,0,0,0,0,0,0.714285731,0,matched (3)
Ghana,Western,70014/15,70014,15,Urban ,Other Urban ,Urban Coastal,4,2017,3.969999969,6,515.4531102,3092.71875,Urban,0,0,0,0,0,0,0,0,5832.699989,730,0,0.714285731,6562.700195,matched (3)
Ghana,Western,70015/01,70015,1,Urban ,Other Urban ,Urban Coastal,4,2017,4.069999993,5,491.5557548,2457.778809,Urban,0,0,0,0,0,0,0,0,8342.440022,525.5999985,0,0.714285731,8868.040039,matched (3)
Ghana,Western,70015/02,70015,2,Urban ,Other Urban ,Urban Coastal,4,2017,2.539999962,4,491.5557548,1966.223022,Urban,0,0,0,0,0,0,0,0,6448.81997,525.6000061,0,0.714285731,6974.419922,matched (3)
Ghana,Western,70015/03,70015,3,Urban ,Other Urban ,Urban Coastal,4,2017,1.450000048,2,491.5557548,983.1115112,Urban,0,0,0,0,0,0,0,0,5164.019968,292.0000076,0,0.714285731,5456.02002,matched (3)
Ghana,Western,70015/04,70015,4,Urban ,Other Urban ,Urban Coastal,4,2017,3.070000052,4,491.5557548,1966.223022,Urban,0,0,0,0,0,0,0,0,5086.639971,306.6000061,0,0.714285731,5393.240234,matched (3)
Ghana,Western,70015/05,70015,5,Urban ,Other Urban ,Urban Coastal,4,2017,2.639999986,4,491.5557548,1966.223022,Urban,0,0,0,0,0,0,0,0,6002.059994,321.2000008,0,0.714285731,6323.260254,matched (3)
Ghana,Western,70015/06,70015,6,Urban ,Other Urban ,Urban Coastal,4,2017,2.899999976,4,491.5557548,1966.223022,Urban,0,0,0,0,0,0,0,0,4806.320017,270.1000061,0,0.714285731,5076.419922,matched (3)
Ghana,Western,70015/07,70015,7,Urban ,Other Urban ,Urban Coastal,4,2017,2.209999979,3,491.5557548,1474.667236,Urban,0,0,0,0,0,0,0,0,6603.579941,474.5000153,0,0.714285731,7078.080078,matched (3)
Ghana,Western,70015/08,70015,8,Urban ,Other Urban ,Urban Coastal,4,2017,2.519999981,3,491.5557548,1474.667236,Urban,0,0,0,0,0,0,0,0,5663.339972,452.599987,0,0.714285731,6115.939941,matched (3)
Ghana,Western,70015/09,70015,9,Urban ,Other Urban ,Urban Coastal,4,2017,1.420000017,2,491.5557548,983.1115112,Urban,0,0,0,0,0,0,0,0,5298.340004,321.1999893,0,0.714285731,5619.540039,matched (3)
Ghana,Western,70015/10,70015,10,Urban ,Other Urban ,Urban Coastal,4,2017,2.209999979,3,491.5557548,1474.667236,Urban,0,0,0,0,0,0,0,0,6156.820017,591.3000107,0,0.714285731,6748.119629,matched (3)
Ghana,Western,70015/11,70015,11,Urban ,Other Urban ,Urban Coastal,4,2017,2.639999986,4,491.5557548,1966.223022,Urban,0,0,0,0,0,0,0,0,7583.24,810.2999954,0,0.714285731,8393.540039,matched (3)
Ghana,Western,70015/12,70015,12,Urban ,Other Urban ,Urban Coastal,4,2017,3.139999986,4,491.5557548,1966.223022,Urban,0,0,0,0,0,0,0,0,6794.839991,357.7000046,0,0.714285731,7152.540039,matched (3)
Ghana,Western,70015/13,70015,13,Urban ,Other Urban ,Urban Coastal,4,2017,7.299999952,9,491.5557548,4424.001953,Urban,0,0,0,0,0,0,0,0,12198.29995,1547.599976,0,0.714285731,13745.89941,matched (3)
Ghana,Western,70015/14,70015,14,Urban ,Other Urban ,Urban Coastal,4,2017,4.139999986,5,491.5557548,2457.778809,Urban,0,0,0,0,0,0,0,0,4705.580009,423.400013,0,0.714285731,5128.97998,matched (3)
Ghana,Western,70016/01,70016,1,Urban ,Other Urban ,Urban Coastal,7,2017,2.829999983,4,270.1970769,1080.78833,Urban,0,0,0,0,0,0,0,0,2620.699995,313.9000053,0,0.714285731,2934.599854,matched (3)
Ghana,Western,70016/03,70016,3,Urban ,Other Urban ,Urban Coastal,7,2017,4.75999999,6,270.1970769,1621.182495,Urban,0,0,0,0,0,0,0,0,1883.400011,438,0,0.714285731,2321.399902,matched (3)
Ghana,Western,70016/04,70016,4,Urban ,Other Urban ,Urban Coastal,7,2017,3.409999967,4,270.1970769,1080.78833,Urban,0,0,0,0,0,0,0,0,3284.999987,306.6000061,0,0.714285731,3591.600098,matched (3)
Ghana,Western,70016/05,70016,5,Urban ,Other Urban ,Urban Coastal,7,2017,4.649999976,5,270.1970769,1350.985352,Urban,0,0,0,0,0,0,0,0,5569.899984,1430.799957,0,0.714285731,7000.699707,matched (3)
Ghana,Western,70016/06,70016,6,Urban ,Other Urban ,Urban Coastal,7,2017,3.449999988,5,270.1970769,1350.985352,Urban,0,0,0,0,0,0,0,0,1270.200006,321.2000122,146,0.714285731,1737.399902,matched (3)
Ghana,Western,70016/07,70016,7,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,270.1970769,270.1970825,Urban,0,0,0,0,0,0,0,0,992.8000031,219,730,0.714285731,1941.800049,matched (3)
Ghana,Western,70016/08,70016,8,Urban ,Other Urban ,Urban Coastal,7,2017,3.930000007,5,270.1970769,1350.985352,Urban,0,0,0,0,0,0,0,0,3671.900013,284.7000122,0,0.714285731,3956.599854,matched (3)
Ghana,Western,70016/09,70016,9,Urban ,Other Urban ,Urban Coastal,7,2017,3.310000002,4,270.1970769,1080.78833,Urban,0,0,0,0,0,0,0,0,4774.199982,394.2000122,0,0.714285731,5168.400391,matched (3)
Ghana,Western,70016/10,70016,10,Urban ,Other Urban ,Urban Coastal,7,2017,3.279999971,5,270.1970769,1350.985352,Urban,0,0,0,0,0,0,0,0,948.9999962,153.2999954,0,0.714285731,1102.300049,matched (3)
Ghana,Western,70016/11,70016,11,Urban ,Other Urban ,Urban Coastal,7,2017,1.969999969,3,270.1970769,810.5912476,Urban,0,0,0,0,0,0,0,0,1474.600016,657,0,0.714285731,2131.600098,matched (3)
Ghana,Western,70016/12,70016,12,Urban ,Other Urban ,Urban Coastal,7,2017,3.75999999,5,270.1970769,1350.985352,Urban,0,0,0,0,0,0,0,0,1299.400009,386.900013,0,0.714285731,1686.300049,matched (3)
Ghana,Western,70016/15,70016,15,Urban ,Other Urban ,Urban Coastal,7,2017,2.519999981,3,270.1970769,810.5912476,Urban,0,0,0,0,0,0,0,0,2992.999992,364.9999924,365,0.714285731,3723,matched (3)
Ghana,Western,70017/01,70017,1,Urban ,Other Urban ,Urban Coastal,7,2017,3.309999943,4,382.4733778,1529.893555,Urban,0,0,0,0,0,0,0,0,2610.479986,292,0,0.714285731,2902.47998,matched (3)
Ghana,Western,70017/03,70017,3,Urban ,Other Urban ,Urban Coastal,7,2017,2.549999952,3,382.4733778,1147.420166,Urban,0,0,0,0,0,0,0,0,0,0,0,0.714285731,0,matched (3)
Ghana,Western,70017/04,70017,4,Urban ,Other Urban ,Urban Coastal,7,2017,5.939999998,7,382.4733778,2677.313721,Urban,0,0,0,0,0,0,0,0,3430.999981,219,0,0.714285731,3650,matched (3)
Ghana,Western,70017/05,70017,5,Urban ,Other Urban ,Urban Coastal,7,2017,2.629999995,4,382.4733778,1529.893555,Urban,0,0,0,0,0,0,0,0,2708.299988,321.2000122,0,0.714285731,3029.5,matched (3)
Ghana,Western,70017/06,70017,6,Urban ,Other Urban ,Urban Coastal,7,2017,5.24000001,7,382.4733778,2677.313721,Urban,0,0,0,0,0,0,0,0,5898.400024,189.8000031,0,0.714285731,6088.199707,matched (3)
Ghana,Western,70017/07,70017,7,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,382.4733778,382.4733887,Urban,0,0,0,0,0,0,0,0,1340.279989,131.3999939,0,0.714285731,1471.680054,matched (3)
Ghana,Western,70017/10,70017,10,Urban ,Other Urban ,Urban Coastal,7,2017,2.180000007,3,382.4733778,1147.420166,Urban,0,0,0,0,0,0,0,0,3635.399946,246.7399979,0,0.714285731,3882.139893,matched (3)
Ghana,Western,70017/12,70017,12,Urban ,Other Urban ,Urban Coastal,7,2017,2.480000019,3,382.4733778,1147.420166,Urban,0,0,0,0,0,0,0,0,0,0,0,0.714285731,0,matched (3)
Ghana,Western,70017/13,70017,13,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,382.4733778,382.4733887,Urban,0,0,0,0,0,0,0,0,770.8800011,219,890.6000061,0.714285731,1880.47998,matched (3)
Ghana,Western,70017/14,70017,14,Urban ,Other Urban ,Urban Coastal,7,2017,2.420000017,3,382.4733778,1147.420166,Urban,0,0,0,0,0,0,0,0,2029.400013,219,58.40000153,0.714285731,2306.799805,matched (3)
Ghana,Western,70017/15,70017,15,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,382.4733778,382.4733887,Urban,0,0,0,0,0,0,0,0,794.2399826,598.5999985,306.6000061,0.714285731,1699.439941,matched (3)
Ghana,Western,70018/02,70018,2,Urban ,Other Urban ,Urban Coastal,7,2017,4.390000045,6,1085.538476,6513.230957,Urban,0,0,0,0,0,0,0,0,423.3999977,0,102.1999969,0.714285731,525.5999756,matched (3)
Ghana,Western,70018/03,70018,3,Urban ,Other Urban ,Urban Coastal,7,2017,3.069999993,4,1085.538476,4342.153809,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Western,70018/05,70018,5,Urban ,Other Urban ,Urban Coastal,7,2017,1.660000026,2,1085.538476,2171.076904,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Western,70018/07,70018,7,Urban ,Other Urban ,Urban Coastal,7,2017,3.420000017,4,1085.538476,4342.153809,Urban,0,0,0,0,0,0,0,0,2484.919981,204.3999939,394.1999969,0.714285731,3083.519775,matched (3)
Ghana,Western,70018/08,70018,8,Urban ,Other Urban ,Urban Coastal,7,2017,3.439999998,4,1085.538476,4342.153809,Urban,0,0,0,0,0,0,0,0,1311.079994,0,423.3999977,0.714285731,1734.47998,matched (3)
Ghana,Western,70018/09,70018,9,Urban ,Other Urban ,Urban Coastal,7,2017,3.479999959,4,1085.538476,4342.153809,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Western,70018/10,70018,10,Urban ,Other Urban ,Urban Coastal,7,2017,1,1,1085.538476,1085.538452,Urban,0,0,0,0,0,0,0,0,189.8000031,0,1474.599998,0.714285731,1664.400024,matched (3)
Ghana,Western,70018/11,70018,11,Urban ,Other Urban ,Urban Coastal,7,2017,1.550000012,2,1085.538476,2171.076904,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Western,70018/12,70018,12,Urban ,Other Urban ,Urban Coastal,7,2017,0.75999999,1,1085.538476,1085.538452,Urban,0,0,0,0,0,0,0,0,902.2800083,51.09999847,737.2999992,0.714285731,1690.680054,matched (3)
Ghana,Western,70018/13,70018,13,Urban ,Other Urban ,Urban Coastal,6,2017,1,1,1085.538476,1085.538452,Urban,0,0,0,0,0,0,0,0,1562.199982,175.2000008,861.3999939,0.714285731,2598.799805,matched (3)
Ghana,Western,70018/14,70018,14,Urban ,Other Urban ,Urban Coastal,7,2017,1.75999999,2,1085.538476,2171.076904,Urban,0,0,0,0,0,0,0,0,4872.020003,350.3999939,569.4000092,0.714285731,5791.819824,matched (3)
